date,avgmem,avgcpu
1594692900000000,0.2626518510152031,0.2938522737344542
1594693200000000,0.2590217269376109,0.2972388960401887
1594693500000000,0.254883582066233,0.2969673513119558
1594693800000000,0.251010778602129,0.2919556941568291
1594694100000000,0.2466125460688967,0.28448000826357
1594694400000000,0.2580291923353405,0.3368394212183008
1594694700000000,0.2466186511438645,0.3301316289253279
1594695000000000,0.2438986667749758,0.3133509866118001
1594695300000000,0.2406034488538521,0.2879278289582009
1594695600000000,0.2465634148518556,0.29385214362306
1594695900000000,0.2428511039726029,0.2899176367002021
1594696200000000,0.2608534445484573,0.3015099135945684
1594696500000000,0.2626191283924324,0.3060012515116972
1594696800000000,0.3158324713112504,0.3133005422107824
1594697100000000,0.2979128045808204,0.2923068899160898
1594697400000000,0.2975916395282188,0.2795305339737335
1594697700000000,0.2934168542193787,0.2747128559832873
1594698000000000,0.2948552287411367,0.279614112819426
1594698300000000,0.2875011665851518,0.2718183448504773
1594698600000000,0.2785599590966233,0.2667543606577781
1594698900000000,0.2801469517295878,0.2829937198027141
1594699200000000,0.2611707538245629,0.2691207975868025
1594699500000000,0.2565940729301511,0.2946870175897057
1594699800000000,0.2721001135711328,0.3000877240777403
1594700100000000,0.2799357705550564,0.2828455453350407
1594700400000000,0.2970443391841886,0.305806129073975
1594700700000000,0.2962287975013337,0.2912695011972301
1594701000000000,0.2940973873906197,0.2688094292093447
1594701300000000,0.2837885405034502,0.2635573979841652
1594701600000000,0.279507024659976,0.2615108741564774
1594701900000000,0.2720555986151391,0.2623202574399345
1594702200000000,0.2751930763443421,0.276271831561503
1594702500000000,0.2735296225834606,0.274999278450419
1594702800000000,0.2719054633217277,0.2732568017740796
1594703100000000,0.2718617256256764,0.2691462659273339
1594703400000000,0.2650322368716564,0.27123688210867
1594703700000000,0.2650526896500503,0.2736799386547829
1594704000000000,0.2511239115131047,0.2671552504530634
1594704300000000,0.2634496883873897,0.2679998387011678
1594704600000000,0.2507797199864202,0.2563445038238038
1594704900000000,0.2540155568797895,0.2520705874237282
1594705200000000,0.3200560607223487,0.2714782494002606
1594705500000000,0.340374141382439,0.2819440093910286
1594705800000000,0.3721432558136416,0.3020166655375133
1594706100000000,0.383889689765896,0.3088381814031896
1594706400000000,0.3931785041348307,0.3131185903024313
1594706700000000,0.3958684974190981,0.3157182304716017
1594707000000000,0.4204344497093068,0.3294730123262677
1594707300000000,0.490421059131654,0.3703879123368193
1594707600000000,0.528081618702591,0.3864575108269084
1594707900000000,0.5293120583697575,0.3850016678344595
1594708200000000,0.5277927450047393,0.4122829131130138
1594708500000000,0.5048232188724469,0.4150539384966463
1594708800000000,0.4933627900299123,0.41248748314351
1594709100000000,0.5094517178387838,0.4037297083978806
1594709400000000,0.5114016125327325,0.4006461325465376
1594709700000000,0.5204351361014801,0.4047716819153218
1594710000000000,0.4912517087967267,0.4366191486878338
1594710300000000,0.4647858015547155,0.4002265587026846
1594710600000000,0.4766938680775984,0.4268435315175765
1594710900000000,0.4865445293284089,0.4480504852323415
1594711200000000,0.4977053067011953,0.4665291568455524
1594711500000000,0.5040882738052661,0.5186856515039625
1594711800000000,0.546908961851144,0.5315985522109719
1594712100000000,0.5457268535689013,0.5231519324765767
1594712400000000,0.5544377443825586,0.5308100098705635
1594712700000000,0.5539732183956014,0.5082990290295859
1594713000000000,0.573645166265569,0.4966779998686237
1594713300000000,0.5675317685488894,0.490558273707144
1594713600000000,0.5624628930536817,0.5014362806454974
1594713900000000,0.5617795166025594,0.4952997650174132
1594714200000000,0.555640001189776,0.4741816666096193
1594714500000000,0.5404858804232324,0.4927165601240174
1594714800000000,0.5386396258843713,0.5881772495532257
1594715100000000,0.5280071396353425,0.575407294363748
1594715400000000,0.5884857661855052,0.5831873579828696
1594715700000000,0.5929609627069863,0.5817164753025964
1594716000000000,0.5688615552100658,0.6003944578914306
1594716300000000,0.5547443628164122,0.598915021620184
1594716600000000,0.5590996155968062,0.595568472707721
1594716900000000,0.532918181436085,0.5697343590543997
1594717200000000,0.5903840901795483,0.5735010781496075
1594717500000000,0.6128080577217809,0.5765353586222279
1594717800000000,0.602313656680705,0.5589274299025256
1594718100000000,0.6073419209476765,0.5837594055848219
1594718400000000,0.6142986187373802,0.5877478836378257
1594718700000000,0.6004874642307727,0.5792286331414511
1594719000000000,0.6256315666141237,0.5897904395073422
1594719300000000,0.6143181169190202,0.5775199579320663
1594719600000000,0.6190026395525217,0.5994390748835103
1594719900000000,0.6071427763075468,0.5870067722883234
1594720200000000,0.5787015913696072,0.5456540441870562
1594720500000000,0.5727046957887116,0.5688100548359033
1594720800000000,0.539506434843142,0.5281358693425535
1594721100000000,0.4679514113616547,0.4889799608676111
1594721400000000,0.4532761009028133,0.472837952039047
1594721700000000,0.4770152845509884,0.504640855165728
1594722000000000,0.4834838216129134,0.5374017539697633
1594722300000000,0.4687814461714069,0.5254608359186402
1594722600000000,0.4585357734807744,0.5086741637091181
1594722900000000,0.4785175285518061,0.5106049124345351
1594723200000000,0.4693152770779349,0.4900138392887568
1594723500000000,0.4536554988306083,0.4729945381116969
1594723800000000,0.4492922076121715,0.4644479553826344
1594724100000000,0.4624732739021924,0.4961684635249238
1594724400000000,0.4688010557730409,0.5628971815070086
1594724700000000,0.47208239643892663,0.5652017014708317
1594725000000000,0.4718384316606944,0.5844792632578604
1594725300000000,0.463472590078814,0.5867587701035776
1594725600000000,0.4468087060872863,0.5832354521304667
1594725900000000,0.4337976065218438,0.5790586568016034
1594726200000000,0.4181984526476382,0.574007238039693
1594726500000000,0.4087060696473518,0.5702908363235426
1594726800000000,0.40566914961276046,0.5679850058547403
1594727100000000,0.4108153716613307,0.5684815451323194
1594727400000000,0.4194426455492642,0.5694566635645343
1594727700000000,0.42862440539962476,0.5706175035259731
1594728000000000,0.4379229724483878,0.5708135412827607
1594728300000000,0.45259131311750894,0.5721712277346389
1594728600000000,0.4631680751201889,0.5703143023699132
1594728900000000,0.4851289510362879,0.5695539956509741
1594729200000000,0.4785314364199416,0.558756302781559
1594729500000000,0.496234027463064,0.5675817751546408
1594729800000000,0.5021572215675003,0.5688665866579482
1594730100000000,0.5065737583724002,0.6012400477693504
1594730400000000,0.5122154728035276,0.6144490212958171
1594730700000000,0.5153140769798074,0.6319460839245791
1594731000000000,0.5134834816255873,0.6395769987811406
1594731300000000,0.5138184904931208,0.6498830203098195
1594731600000000,0.5158605014053285,0.6565139225615402
1594731900000000,0.5241970456201297,0.6682324923747938
1594732200000000,0.5328379777867704,0.674291184613795
1594732500000000,0.5504045085213962,0.6810116405036708
1594732800000000,0.5630413872312532,0.6799168435348311
1594733100000000,0.5676174605778742,0.6771343651292966
1594733400000000,0.5713749100329292,0.6670761002845949
1594733700000000,0.5744196258482919,0.6558409617195693
1594734000000000,0.5718434848754804,0.6414324312237802
1594734300000000,0.5760784823589173,0.6304696681716357
1594734600000000,0.5629724682014943,0.6137846872390086
1594734900000000,0.5516227812459393,0.6041579821401043
1594735200000000,0.5260451956382335,0.5868081013921914
1594735500000000,0.5533590546700557,0.5789801596789209
1594735800000000,0.5448949909941436,0.5617507586298921
1594736100000000,0.5332487209828414,0.5556136184662305
1594736400000000,0.5275347792188134,0.5473456237693102
1594736700000000,0.5116430128781491,0.5317206186689157
1594737000000000,0.5211942866721726,0.5198707667190371
1594737300000000,0.5197481303628433,0.5056589322658138
1594737600000000,0.5094647521399458,0.496864191323068
1594737900000000,0.523346301604422,0.5173336982623026
1594738200000000,0.5994319403697415,0.5329137668514214
1594738500000000,0.6187719469313937,0.549213928065585
1594738800000000,0.6225579717273113,0.5409966979829096
1594739100000000,0.6221685802884296,0.5321355158325267
1594739400000000,0.6206621203151867,0.5185248545614896
1594739700000000,0.6069719455481408,0.4988219230874805
1594740000000000,0.5992602016189668,0.4753452345200626
1594740300000000,0.5957567284001373,0.482610817120625
1594740600000000,0.616119067144258,0.5293556848347539
1594740900000000,0.6536542973768662,0.5626210266964805
1594741200000000,0.6484363114162963,0.5792759461262897
1594741500000000,0.6575366153773401,0.6213299631509493
1594741800000000,0.6568708866416866,0.6540586689346197
1594742100000000,0.6422746538754621,0.6958703800444261
1594742400000000,0.638295102085873,0.7220230043136041
1594742700000000,0.6338638992027806,0.7457306151031158
1594743000000000,0.6305344239988315,0.7581910603053148
1594743300000000,0.6382322218656947,0.767284944434192
1594743600000000,0.6472749922827639,0.7767648047700532
1594743900000000,0.6598827586760205,0.7822546531128773
1594744200000000,0.6733958318520836,0.7796730614171226
1594744500000000,0.6895166639979823,0.7706954701481439
1594744800000000,0.6934031208292233,0.7586339324569442
1594745100000000,0.6968147228943564,0.7368868431486653
1594745400000000,0.6882019303653955,0.704475079290981
1594745700000000,0.6791317486937736,0.6746737843621574
1594746000000000,0.6576137257508721,0.6174835069225387
1594746300000000,0.6262328939969555,0.5600917753308562
1594746600000000,0.6000083891212948,0.5067978631918444
1594746900000000,0.5645783683676142,0.4544902553927644
1594747200000000,0.543066075442322,0.4296275623460078
1594747500000000,0.5303103432335221,0.4184553435905349
1594747800000000,0.5035048939058839,0.3939491311724442
1594748100000000,0.4923120431671615,0.3846610352221021
1594748400000000,0.4968776716976371,0.3833941816341303
1594748700000000,0.4902083629193263,0.3738007239809251
1594749000000000,0.4855477298099406,0.3654528399453337
1594749300000000,0.4976274290948199,0.3705579996261082
1594749600000000,0.4945123052776474,0.3658171696401
1594749900000000,0.4767455341073036,0.3463302987690149
1594750200000000,0.4644876898925865,0.3397309700073795
1594750500000000,0.4462933484878056,0.3302851368080742
1594750800000000,0.4753345155695777,0.3329783632691121
1594751100000000,0.4902786494435989,0.3318992547774951
1594751400000000,0.4930624620137869,0.3254824843909886
1594751700000000,0.4718240435819773,0.308529931546754
1594752000000000,0.4475459625412079,0.3153949478059775
1594752300000000,0.4082366497906785,0.3018922287033914
1594752600000000,0.398304043819195,0.2980913189957542
1594752900000000,0.399434692967108,0.3038859644818733
1594753200000000,0.3803342123766833,0.2959877670138596
1594753500000000,0.3896346899881404,0.2945136177823211
1594753800000000,0.3823115991266164,0.2990298838724553
1594754100000000,0.3807971365890908,0.2968505973381934
1594754400000000,0.38287565101831,0.2979592464849092
1594754700000000,0.3983124254517781,0.3083556068901405
1594755000000000,0.396509261462098,0.3110953247487497
1594755300000000,0.3929302986827334,0.3100000146886101
1594755600000000,0.4033486380764797,0.3166298018769832
1594755900000000,0.4062732202683916,0.3178062185957568
1594756200000000,0.3970341779202473,0.3184398177097459
1594756500000000,0.3988848683155392,0.3192399357253631
1594756800000000,0.384047906629422,0.3103416321478679
1594757100000000,0.3822751332930346,0.3074659074984009
1594757400000000,0.367200459240486,0.3151595362651108
1594757700000000,0.3725145096964146,0.3253848171037458
1594758000000000,0.3975977380552489,0.3342645360245008
1594758300000000,0.4003206729395936,0.345379501213397
1594758600000000,0.4428610501814103,0.3631364963695651
1594758900000000,0.4312536822501332,0.3623211586632154
1594759200000000,0.4470729338356031,0.3657025745860173
1594759500000000,0.4377992672964703,0.3671109625552385
1594759800000000,0.4343529901984841,0.3756920178908489
1594760100000000,0.4111326854523687,0.3661864118135135
1594760400000000,0.403595682534645,0.3726842350978159
1594760700000000,0.3858668063068652,0.3605276923263439
1594761000000000,0.3785458165307278,0.3545032784480862
1594761300000000,0.3611306564321737,0.3405810746440054
1594761600000000,0.3487062996480117,0.3349734306492771
1594761900000000,0.3306572965314027,0.3214136558807846
1594762200000000,0.3214844937409847,0.323007559161125
1594762500000000,0.3058342074058552,0.3152269757262449
1594762800000000,0.2915567411924653,0.3014074668256588
1594763100000000,0.2998463870016604,0.3044525631277734
1594763400000000,0.3028005533691817,0.3086269016663104
1594763700000000,0.3149568793511298,0.322397450088888
1594764000000000,0.3048987677004328,0.3141509397635709
1594764300000000,0.322044024910073,0.3203946083225393
1594764600000000,0.3573790068013741,0.3521676357284644
1594764900000000,0.3540639648308423,0.3702645030368193
1594765200000000,0.3630846207546888,0.385277682573049
1594765500000000,0.3842104061034296,0.3847087889858241
1594765800000000,0.3661429132425017,0.3836646403781935
1594766100000000,0.3862572014394281,0.3871615371915298
1594766400000000,0.3924462529037114,0.3889873022354109
1594766700000000,0.3931486012259791,0.3883580297106265
1594767000000000,0.3984503716285399,0.4107491172695638
1594767300000000,0.4168720112360198,0.4389500369181484
1594767600000000,0.4512856117011763,0.4639869371775318
1594767900000000,0.4443293237274737,0.4576026988542027
1594768200000000,0.4350866395701285,0.4524832094491547
1594768500000000,0.4279202517682858,0.4519139957971204
1594768800000000,0.4236395588704302,0.4417698324021222
1594769100000000,0.4163824714653045,0.434227439221949
1594769400000000,0.4155557875812453,0.4444460287605377
1594769700000000,0.4095023929447439,0.4447567091414383
1594770000000000,0.414927387696144,0.4547350520483924
1594770300000000,0.4147708701259683,0.4558256761145551
1594770600000000,0.4284616465731265,0.4814063819584172
1594770900000000,0.3976582470805374,0.4671503345066397
1594771200000000,0.3870947343759618,0.4627758554586085
1594771500000000,0.3891754286814413,0.4664035266188355
1594771800000000,0.3815840457126477,0.464876757803118
1594772100000000,0.3762531482364766,0.4537152895298171
1594772400000000,0.3718746142976175,0.4589163585553454
1594772700000000,0.3774948221529829,0.4754858160153992
1594773000000000,0.3809572108953987,0.486960415557814
1594773300000000,0.3795620740735357,0.5085102882765989
1594773600000000,0.368286891799705,0.4984760607314733
1594773900000000,0.3600842198303497,0.4990533764349983
1594774200000000,0.3500115669837089,0.483719334479449
1594774500000000,0.3295074039606003,0.4599517999823617
1594774800000000,0.3163778756776013,0.4379485551327025
1594775100000000,0.3132544583190308,0.4229582395117639
1594775400000000,0.3014705796576127,0.4032405925414047
1594775700000000,0.2943122203952671,0.3786627582092308
1594776000000000,0.2848891365400326,0.3628722578697222
1594776300000000,0.2644933669008361,0.3324898560283692
1594776600000000,0.2509207760125805,0.3089698851166119
1594776900000000,0.2729732318504956,0.3135022746087454
1594777200000000,0.3037166285856403,0.3301296669849134
1594777500000000,0.3165277023835646,0.321693130675085
1594777800000000,0.3277089889873534,0.3214592829583349
1594778100000000,0.3257110645697068,0.3114167664250705
1594778400000000,0.3186509145607203,0.3015308077700522
1594778700000000,0.3174740622548839,0.2977685223194762
1594779000000000,0.3103742037975367,0.2954611952585426
1594779300000000,0.3082708199668774,0.2934081476780467
1594779600000000,0.3076432282888418,0.2878515105424977
1594779900000000,0.3109095259995647,0.2919418071322375
1594780200000000,0.3116870720503503,0.309927535891616
1594780500000000,0.3199243928328838,0.3057596054752917
1594780800000000,0.3354380657594298,0.3191801202733582
1594781100000000,0.3444852104442416,0.2955561271032397
1594781400000000,0.3465234979273929,0.2889739887496049
1594781700000000,0.3510395253537448,0.296898518223738
1594782000000000,0.3594278573073413,0.3169669673278321
1594782300000000,0.3329808638058755,0.3258033972759573
1594782600000000,0.3520896859029623,0.3339680273683477
1594782900000000,0.3406332850900823,0.3286648820839047
1594783200000000,0.3264295711312473,0.3197040754220671
1594783500000000,0.3410749390251391,0.3263549055967983
1594783800000000,0.3467728414172389,0.3407026192778698
1594784100000000,0.3725394836828776,0.3547436812704649
1594784400000000,0.3648944015910098,0.3435823218035326
1594784700000000,0.3650439486261526,0.3665105811105298
1594785000000000,0.3734536349266571,0.3726273402519932
1594785300000000,0.3811599394164291,0.373595721961552
1594785600000000,0.3938385095859334,0.3730501516904557
1594785900000000,0.3851040743693718,0.3619154786152433
1594786200000000,0.394959698104709,0.3517818998025134
1594786500000000,0.3772839675733411,0.3423053563185209
1594786800000000,0.3891045513918517,0.3380928877291788
1594787100000000,0.3788447501384777,0.3342053071518761
1594787400000000,0.3663237209379241,0.3349364239570164
1594787700000000,0.3900396042279992,0.3464514846682228
1594788000000000,0.3961370222752035,0.3546440544984335
1594788300000000,0.3992208091244332,0.3581863338458905
1594788600000000,0.3953435456255499,0.3589618523839391
1594788900000000,0.3833093841108657,0.3563317856333798
1594789200000000,0.4005776092010837,0.3643054615420673
1594789500000000,0.3908154549372264,0.3595280112509617
1594789800000000,0.3933044440810964,0.3596164839270208
1594790100000000,0.4314706739603728,0.3821115128122456
1594790400000000,0.4303196880527893,0.3758149775854048
1594790700000000,0.4150471209998873,0.3635118722514447
1594791000000000,0.4060952885415741,0.3941409958696639
1594791300000000,0.4045537005163136,0.3865783545823872
1594791600000000,0.3991628394965352,0.3918776289080619
1594791900000000,0.4188013825680387,0.3761690544509645
1594792200000000,0.4362940447515041,0.3755834479595863
1594792500000000,0.4272348501391832,0.3611734404539851
1594792800000000,0.4023330051661721,0.3514932311876489
1594793100000000,0.435344688798905,0.3604299917999919
1594793400000000,0.4379132660022072,0.360876701751588
1594793700000000,0.50764961656965,0.3660660241081296
1594794000000000,0.5002245290070237,0.3568628973781018
1594794300000000,0.4890716141173092,0.357583349749539
1594794600000000,0.4813403300338444,0.3588604465930287
1594794900000000,0.4886411273253945,0.3551777166961628
1594795200000000,0.4778369155968565,0.343835824288582
1594795500000000,0.4801383516397643,0.363588507328114
1594795800000000,0.4796654141457101,0.3628019008387663
1594796100000000,0.5120671115934163,0.377687384330938
1594796400000000,0.5174428220275988,0.3805283963997774
1594796700000000,0.5032332392211505,0.3643278063707889
1594797000000000,0.4719849006620397,0.3498982903974356
1594797300000000,0.456105882831521,0.3442689450505181
1594797600000000,0.4453079587798965,0.3427271087489127
1594797900000000,0.4716358666890586,0.3548974658275424
1594798200000000,0.4833561771477593,0.3628758873936193
1594798500000000,0.4949921286237183,0.3717928783858187
1594798800000000,0.4916604011616345,0.3683194630677098
1594799100000000,0.4927074504979077,0.3664208670939052
1594799400000000,0.487557194321552,0.3643726608133307
1594799700000000,0.5078501480686399,0.3659910929685189
1594800000000000,0.5231716367862864,0.3710641844353792
1594800300000000,0.5128294575020464,0.3569043605228744
1594800600000000,0.5113876893553688,0.357317493724744
1594800900000000,0.4957979669867955,0.3561446023723783
1594801200000000,0.4961546573638656,0.3664781541870419
1594801500000000,0.489988070255391,0.3704763671503518
1594801800000000,0.5119955688982722,0.3789832188278889
1594802100000000,0.5413277227429285,0.3977635743883283
1594802400000000,0.5316184704327913,0.3900051510200848
1594802700000000,0.5429816497466085,0.4035542943632411
1594803000000000,0.5300475355108896,0.4052866674688765
1594803300000000,0.5292277330984658,0.3968289812999259
1594803600000000,0.5295323863859751,0.3991256664051715
1594803900000000,0.5563615354094551,0.4106998939805566
1594804200000000,0.5710054391285151,0.4095282742131744
1594804500000000,0.5596374998419564,0.4016152423351619
1594804800000000,0.5654586307590317,0.4523750320449123
1594805100000000,0.5570755672170611,0.4584265014148057
1594805400000000,0.5399580479804686,0.4719988797074926
1594805700000000,0.5311726306374416,0.4745090445209485
1594806000000000,0.5204054429548766,0.492929704412211
1594806300000000,0.5357744490249001,0.5136300649910861
1594806600000000,0.5535451766997104,0.5381371530127828
1594806900000000,0.5553239762403421,0.5521723168905541
1594807200000000,0.5608463103635777,0.5628933740679204
1594807500000000,0.5385393164040291,0.5526440823545231
1594807800000000,0.5731498109819619,0.5849334228380138
1594808100000000,0.5806829231421464,0.5876253779673233
1594808400000000,0.5823304749472491,0.5804703123752861
1594808700000000,0.5909199388438606,0.5784148845259547
1594809000000000,0.599377965675014,0.5771326361023235
1594809300000000,0.5983644933949719,0.5793113430761038
1594809600000000,0.5915207288129012,0.5681592196319066
1594809900000000,0.5683015555909057,0.5434661798693721
1594810200000000,0.5550883601903027,0.5270754168994873
1594810500000000,0.5584518387875226,0.5363090160230973
1594810800000000,0.559094715686566,0.5349658377874718
1594811100000000,0.5476206406215196,0.5168092765180505
1594811400000000,0.5321810227466668,0.4979006153789641
1594811700000000,0.5193925455885167,0.4861482389605376
1594812000000000,0.5154082611189583,0.4770246038671628
1594812300000000,0.5104240915755123,0.4677850297811566
1594812600000000,0.5190326746596079,0.4702996621130174
1594812900000000,0.5003935183458414,0.4564734029138231
1594813200000000,0.4939099085406157,0.4466025710291348
1594813500000000,0.4844230749317391,0.4321893100533817
1594813800000000,0.4764622848243779,0.4208223609675638
1594814100000000,0.4822730541806726,0.4140216034935018
1594814400000000,0.4827639034326007,0.4193720256895673
1594814700000000,0.4911864201339377,0.4326498421453545
1594815000000000,0.4896455906204415,0.4265323693274081
1594815300000000,0.5017986846099358,0.469582117019406
1594815600000000,0.5083814068473198,0.471443314154405
1594815900000000,0.5140136428553042,0.4812741353469241
1594816200000000,0.5202908330499605,0.4970491317215257
1594816500000000,0.5210112847205766,0.4928372503307795
1594816800000000,0.5277858900145966,0.4642990295053751
1594817100000000,0.5246882427328208,0.4629895781298045
1594817400000000,0.4931766066424257,0.4291986401634554
1594817700000000,0.4860856611369057,0.4448632164910716
1594818000000000,0.4732964545228268,0.4298379552557302
1594818300000000,0.4725765034285548,0.4361686280967958
1594818600000000,0.4917947125897103,0.4504456582852558
1594818900000000,0.5142662959119795,0.4606149106689069
1594819200000000,0.526188990081859,0.4632998026472249
1594819500000000,0.5357971253973073,0.4693080831134915
1594819800000000,0.5419744842333725,0.473338217766459
1594820100000000,0.5455379638612228,0.4666724455980928
1594820400000000,0.5458871588037983,0.4703864411926903
1594820700000000,0.5499271863859423,0.4707497551156892
1594821000000000,0.5308500480877929,0.4522626312541022
